Date,AMZN,AAPL,WBA,NOC,BA,LMT,MCD,INTC,IBM,TXN,MA,MSFT,GE,AXP,PEP,KO,JNJ,TM,HMC,XOM,CVX,VLO,F,BAC
2017-02-21,848.8400268554688,34.057498931884766,88.0,242.27000427246094,173.9199981689453,264.80999755859375,127.16000366210938,36.529998779296875,172.65774536132812,76.79000091552734,109.44999694824219,64.61000061035156,233.92308044433594,79.91999816894531,108.06999969482422,41.20000076293945,118.4000015258789,114.08000183105469,31.700000762939453,82.12000274658203,110.7300033569336,65.9800033569336,12.609999656677246,24.59000015258789
2017-02-22,856.9500122070312,34.10749816894531,86.43000030517578,243.35000610351562,174.97999572753906,265.0,127.5199966430664,36.34000015258789,172.170166015625,77.19999694824219,109.80000305175781,64.33000183105469,234.76922607421875,79.83000183105469,109.37000274658203,41.5099983215332,119.27999877929688,114.20999908447266,31.739999771118164,81.6500015258789,111.19000244140625,66.12999725341797,12.65999984741211,24.610000610351562
2017-02-23,857.5700073242188,34.345001220703125,86.47000122070312,242.32000732421875,175.97000122070312,266.30999755859375,127.93000030517578,36.2400016784668,173.9961700439453,77.2300033569336,109.83000183105469,64.41999816894531,231.07691955566406,79.87000274658203,109.12000274658203,41.66999816894531,119.5199966430664,114.68000030517578,31.639999389648438,81.41999816894531,111.33999633789062,66.58000183105469,12.699999809265137,24.790000915527344
2017-02-24,844.6900024414062,33.977500915527344,86.86000061035156,243.58999633789062,176.75,264.57000732421875,128.36000061035156,36.13999938964844,172.28489685058594,76.94000244140625,110.54000091552734,64.52999877929688,229.53846740722656,79.76000213623047,109.5,41.70000076293945,121.5,113.9000015258789,31.34000015258789,81.5999984741211,110.9000015258789,66.55000305175781,12.510000228881836,24.1200008392334
2017-02-27,842.3800048828125,34.28499984741211,87.47000122070312,245.58999633789062,178.0,265.0,127.68000030517578,36.41999816894531,173.2218017578125,77.30999755859375,110.4000015258789,64.54000091552734,231.15383911132812,79.75,109.69000244140625,41.75,122.12999725341797,113.70999908447266,31.270000457763672,81.12999725341797,110.6500015258789,66.66000366210938,12.489999771118164,24.200000762939453
2017-02-28,851.4500122070312,34.27000045776367,87.12999725341797,247.5,180.33999633789062,269.6400146484375,127.08000183105469,36.41999816894531,171.49139404296875,77.05999755859375,110.5,64.08000183105469,230.6923065185547,80.12000274658203,109.05000305175781,41.68000030517578,122.01000213623047,113.5999984741211,31.139999389648438,81.52999877929688,111.66000366210938,67.27999877929688,12.630000114440918,24.479999542236328
2017-03-01,853.0499877929688,34.47249984741211,86.81999969482422,247.8699951171875,181.85000610351562,269.0899963378906,128.02000427246094,35.849998474121094,172.5430145263672,77.12999725341797,111.41999816894531,64.12999725341797,230.61538696289062,81.05000305175781,109.5999984741211,42.0099983215332,122.48999786376953,114.81999969482422,31.260000228881836,81.69999694824219,112.91999816894531,68.51000213623047,12.65999984741211,25.3700008392334
2017-03-02,853.0800170898438,35.0,86.5,245.0,184.0,269.0,129.0500030517578,35.93000030517578,173.88145446777344,78.36000061035156,112.19999694824219,64.69000244140625,232.53846740722656,81.66000366210938,109.80999755859375,42.08000183105469,123.75,113.58999633789062,31.110000610351562,82.80000305175781,113.66999816894531,68.22000122070312,12.720000267028809,25.68000030517578
2017-03-03,847.2000122070312,34.69499969482422,86.66000366210938,243.0,182.99000549316406,267.07000732421875,128.22999572753906,35.939998626708984,172.5908203125,78.19999694824219,111.29000091552734,63.9900016784668,232.23077392578125,80.0999984741211,110.0999984741211,42.470001220703125,123.62999725341797,113.2699966430664,31.15999984741211,83.30000305175781,113.36000061035156,66.88999938964844,12.65999984741211,25.299999237060547
2017-03-06,845.22998046875,34.842498779296875,85.58000183105469,242.42999267578125,181.39999389648438,267.42999267578125,127.9000015258789,35.790000915527344,171.81643676757812,77.69000244140625,111.13999938964844,63.970001220703125,230.76922607421875,79.5,109.80000305175781,42.34000015258789,123.01000213623047,113.13999938964844,31.059999465942383,82.44000244140625,113.25,65.88999938964844,12.579999923706055,25.329999923706055
